3.103815546425365787e-04,5.418270267135701730e-05,1.464840350927459043e-05,3.709159641114169900e-06,3.982323700535526598e-07,-5.509727888906104283e-07,-8.797729822134447457e-07,-9.757736409722251886e-07,-1.009909095690903938e-06,-1.023893248857529295e-06,-1.027617830662838859e-06,-1.035651360809505413e-06,-1.016794130375556026e-06,-1.038804628298107281e-06,-1.029360524466767666e-06,-1.021556004771019953e-06,-1.024719253716207408e-06,-1.022842188281174825e-06,-1.033176166605053481e-06,-1.027158190860312776e-06,-1.025146423548356940e-06,-1.024601923142354254e-06,-1.029946702587787167e-06,-1.026407794857432112e-06,-1.026490506670894045e-06,-1.031342788234805128e-06,-1.041519141086164829e-06,-1.031281860444490734e-06,-1.029065660888955118e-06,-1.030502625636960322e-06,-1.024743255822743435e-06,-1.023681639519580633e-06,-1.029621594322290785e-06,-1.028142028292993717e-06,-1.031421052717921527e-06,-1.027391759853569889e-06,-1.029304473131054485e-06,-1.027494927849633368e-06,-1.029506787917788154e-06,-1.029760155933955744e-06,-1.031428580603962764e-06,-1.031403313092438649e-06,-1.031724225042517352e-06,-1.031668214522641887e-06,-1.025790315117323282e-06,-1.031540371542651453e-06,-1.029736203094116794e-06,-1.029145311583073299e-06,-1.025599511542573729e-06,-1.024554931020451815e-06,-1.028130136765075733e-06,-1.030207204103504654e-06,-1.031655511924517281e-06,-1.030939984617146022e-06,-1.030315427175267064e-06,-1.026294371345456922e-06,-1.031245771170982162e-06,-1.026367716462086991e-06,-1.028864291594174942e-06,-1.025049903041269142e-06,-1.027055784993236756e-06,-1.024996658383376727e-06,-1.025382243369824985e-06,-1.027582030344552197e-06,-1.029167596832653304e-06,-1.027953620347860807e-06,-1.025688672045542813e-06,-1.030811641079036354e-06,-1.028417931596531958e-06,-1.027058960422351458e-06,-1.028744991454613421e-06,-1.033731494894168689e-06,-1.028360556608397333e-06,-1.030210953936486960e-06,-1.027891027784649495e-06,-1.030135618985454355e-06,-1.024492021758660368e-06,-1.030021332897207548e-06,-1.029922997845000035e-06,-1.027467264140179668e-06
1.028160670641755964e-05,7.644985758021957502e-07,2.344271262037930757e-07,3.354644953239679747e-08,1.289226576106255477e-08,8.228265858261503261e-09,3.574980899259171948e-09,4.993577853763337786e-09,5.492726606772044612e-09,4.890476158421189840e-09,5.577819774989005537e-09,5.480326898917298416e-09,4.617496883035108461e-09,3.081795484323533655e-09,3.916763970648687579e-09,2.837745740900319606e-09,3.078879450418309632e-09,3.790160171291334611e-09,3.176003291459486745e-09,3.439253251467338057e-09,3.220755756198319764e-09,3.764551986664704130e-09,3.344725200723398406e-09,4.851888009096458115e-09,2.160916346030222612e-09,3.950611893705230455e-09,2.465418397240536084e-09,2.931827123332114900e-09,2.919207124273022193e-09,3.270168166105708541e-09,2.984594790219528736e-09,2.292361808714882409e-09,3.149350333773890889e-09,2.005427271724715635e-09,2.599525243096583203e-09,2.304790363745335065e-09,2.769295052791039751e-09,2.126456638677435436e-09,2.373824236698253831e-09,2.237420765531907232e-09,2.631821829144454744e-09,1.847675968191257726e-09,1.959755443354431848e-09,3.048337893898070595e-09,2.377829999190851354e-09,2.098244596850189908e-09,1.785237387883609067e-09,2.194536713697357316e-09,1.371027105936313857e-09,2.532082247138416338e-09,2.188317895239606491e-09,2.070697903405889751e-09,3.009931451327105221e-09,2.923305788117961005e-09,1.932687394673790520e-09,1.948218658024578077e-09,2.491511429961975100e-09,2.256527799056732431e-09,1.497336682221058338e-09,2.102137259199084581e-09,2.055007379063865879e-09,2.040667440543255330e-09,1.496996800912151411e-09,2.090134680711955037e-09,1.971240009913906785e-09,2.249344186276025294e-09,1.589030721845244260e-09,2.019187460561943692e-09,1.665325598073591190e-09,2.594050426629833544e-09,2.476945914484971618e-09,1.274455022180193433e-09,1.313742443704108545e-09,1.218180825833774565e-09,1.708148625473035141e-09,1.275370508672042910e-09,1.163187886539783041e-09,1.886176971164480196e-09,2.104115670914909645e-09,1.766657447013144684e-09
1.298919966935451137e-04,4.644785446060617658e-05,1.806308129155910941e-05,7.970343100938581766e-06,3.357242191169130528e-06,1.358612606197190108e-06,4.485765529084065691e-07,3.612162604930906087e-08,-1.467161643726467860e-07,-2.320903539555408778e-07,-2.650308116181876888e-07,-2.830305674101561760e-07,-2.924480399293963483e-07,-2.946753354901278932e-07,-2.945170883315821027e-07,-2.952422304611050213e-07,-2.960232500243101733e-07,-2.963068343745030587e-07,-2.985260477623437023e-07,-2.964862775726334189e-07,-2.969078312430291546e-07,-2.967682981274327683e-07,-2.967152913628447647e-07,-2.970867348974212233e-07,-2.976195417645114143e-07,-2.964388461601142366e-07,-2.972568927535207794e-07,-2.976686465592896643e-07,-2.974177907365108204e-07,-2.970927260773043668e-07,-2.963891310212468620e-07,-2.971002656102099354e-07,-2.968115030088195402e-07,-2.971489435576357378e-07,-2.980248988068469488e-07,-2.973648489477108275e-07,-2.980334622642863905e-07,-2.995240333074718380e-07,-2.962213740275979707e-07,-2.956745953187059855e-07,-2.972645345464887556e-07,-2.971717944726799099e-07,-2.977438467034495267e-07,-2.972941122469857260e-07,-2.969302892545163430e-07,-2.979987814664296179e-07,-2.968688904854619859e-07,-2.968695889082090268e-07,-2.959993328346020132e-07,-2.975037354393743663e-07,-2.961533358445557887e-07,-2.967203867552499361e-07,-2.966412393027377107e-07,-2.975538430845423370e-07,-2.969476257753339205e-07,-2.955303395429082678e-07,-2.971456513416760285e-07,-2.962644862254103445e-07,-2.978771637714740053e-07,-2.968550846772868371e-07,-2.958200574012285019e-07,-2.974481451131556088e-07,-2.972599483666044089e-07,-2.967374277451248576e-07,-2.974279601545718615e-07,-2.961661171481429729e-07,-2.967796095366685865e-07,-2.976374779927181839e-07,-2.975672177983524285e-07,-2.972430742921834467e-07,-2.975742620625253111e-07,-2.974402447015269610e-07,-2.965855990478657335e-07,-2.959546912569580023e-07,-2.973587772241160979e-07,-2.975406704403116526e-07,-2.974497067551223540e-07,-2.979312804610887436e-07,-2.961636096665091980e-07,-2.977171214877336219e-07
1.135409526685706207e-06,5.826321266426869959e-07,1.716300014611961380e-07,4.173317510486351274e-08,1.755471298629218642e-08,1.379201604981605787e-08,5.749686744739470058e-09,2.351429710504783832e-09,1.603879009732351839e-09,1.986540164289762314e-09,1.411025283372893366e-09,1.408096925154223461e-09,1.260814745947853500e-09,1.560346669429657879e-09,1.251226609464759369e-09,9.983903491702230852e-10,1.058125196879725698e-09,9.552690074952153026e-10,5.249984895880397990e-10,1.558531358402777571e-09,9.904792363093606113e-10,9.462803475363836538e-10,1.085927445717474010e-09,7.763534749263590915e-10,7.996450780930308724e-10,1.045556133394412140e-09,1.024087333119575840e-09,6.970284678514345784e-10,8.166724058270834136e-10,6.875081183334285936e-10,8.990304237679233465e-10,8.504990183827653161e-10,8.348270628691833170e-10,7.633197412437210446e-10,4.671146657601587699e-10,6.855483189913301062e-10,1.100004802963035407e-09,6.908060970302735496e-10,7.630211412095729016e-10,4.927942683438237417e-10,7.606357611244727414e-10,8.771577687693839546e-10,8.959943764057411044e-10,5.813961988711840549e-10,4.034136545384335310e-10,3.595755020356069866e-10,4.585544383147449360e-10,5.414233895556962531e-10,8.135833498404353395e-10,7.331277407896019977e-10,6.383487518812588190e-10,6.388937245143246274e-10,6.366737870762564677e-10,5.263280604927688856e-10,8.071053313481347207e-10,7.440192354245891049e-10,8.097994605972819006e-10,7.860074003649719968e-10,8.520150808044227270e-10,5.564464233793563880e-10,5.001313367952472063e-10,5.368727004089434748e-10,5.159559142095949539e-10,4.039225847482695773e-10,5.323197263966725372e-10,4.787679891083827750e-10,4.949009052440636889e-10,4.514750740420225985e-10,3.737489539160611032e-10,8.026200347656876666e-10,5.240667450395545436e-10,5.016404398062256337e-10,5.710245331198122608e-10,2.814077231782498979e-10,6.420184058298961949e-10,5.932632444840117205e-10,6.635314724801766962e-10,6.456442019935013994e-10,3.834013726335572565e-10,5.349941300652537179e-10
6.960857333711059094e-05,3.384336105266109058e-05,1.717397865552428840e-05,9.169921010877847003e-06,5.141962093271887931e-06,2.793443333530533765e-06,1.474659111708254913e-06,7.488958122055674758e-07,3.469924576747779759e-07,1.215528567964628142e-07,-3.886535045921419908e-09,-7.697325928391694410e-08,-1.143330518181313445e-07,-1.340390910004213849e-07,-1.460492930097175496e-07,-1.520121799399847141e-07,-1.559274312793611728e-07,-1.585574825150675365e-07,-1.580738739203090585e-07,-1.597156025792380128e-07,-1.596285495923916671e-07,-1.599415071912493478e-07,-1.593332868582397159e-07,-1.603229388447583585e-07,-1.592062721989163012e-07,-1.612187814969671827e-07,-1.600741779236785910e-07,-1.596745193830929191e-07,-1.594469065817271021e-07,-1.610087979642573978e-07,-1.605177606748507215e-07,-1.604909049669517957e-07,-1.613849037342979221e-07,-1.597778031142640992e-07,-1.599445341200284837e-07,-1.604170877791544509e-07,-1.603224383330982991e-07,-1.598458684579979525e-07,-1.611600966208317128e-07,-1.602189378479151817e-07,-1.605739074201729956e-07,-1.605805257269617103e-07,-1.601474455438208386e-07,-1.602782593419889841e-07,-1.608358111830336565e-07,-1.598678048711590823e-07,-1.607519685613878135e-07,-1.608324405526445571e-07,-1.602577009103737552e-07,-1.598269436136594065e-07,-1.600524589902012385e-07,-1.607616479023785669e-07,-1.602145984790718624e-07,-1.601401946493684046e-07,-1.608488248920271886e-07,-1.601941530577417438e-07,-1.596894301984666152e-07,-1.602286957662989320e-07,-1.608118340341059977e-07,-1.607925441949247436e-07,-1.607953912508431366e-07,-1.598300900654204091e-07,-1.594508139380282669e-07,-1.605052041663834684e-07,-1.598193555520036432e-07,-1.603622120689807932e-07,-1.600210979709316413e-07,-1.603722564085787073e-07,-1.601003066738971456e-07,-1.608548442417773326e-07,-1.602619331953995204e-07,-1.594469327808764479e-07,-1.596891412735736459e-07,-1.602865562483113765e-07,-1.603878982327065466e-07,-1.603514521512904633e-07,-1.610024768859951468e-07,-1.601300467935902505e-07,-1.606103773541073626e-07,-1.603538601232085153e-07
1.265968979285823488e-06,3.085490370843575936e-07,1.088954468094222359e-07,7.250587553921807468e-08,2.160074146386519196e-08,1.824158870756939917e-08,4.240635596932819451e-09,7.087752702846240896e-09,2.702304539472505708e-09,1.924757439717803250e-09,9.050698192260066694e-10,9.394498646855053271e-10,8.005052416976305797e-10,6.518026771071212091e-10,5.269780181869621072e-10,9.356604399239363470e-10,3.583201275407808920e-10,3.462436584069445464e-10,6.054435944932551136e-10,6.891548439241355156e-10,5.420229900648182219e-10,5.833587781673092678e-10,4.745808631430647820e-10,3.247554494117798419e-10,3.475373703645662484e-10,4.129580351557896694e-10,4.512569343165110988e-10,3.298739569050692345e-10,5.561305737009649593e-10,2.989987831937854924e-10,4.600334790980491934e-10,4.625559104772967401e-10,4.382619353416514743e-10,4.026944731675306711e-10,4.677374089937875397e-10,6.656484717140217097e-10,4.818508689245561130e-10,4.511563979806814788e-10,4.825986603333235897e-10,2.977736331029604308e-10,4.205962713980093768e-10,4.088905646494218887e-10,3.816181086295875751e-10,2.456177563411238023e-10,1.438436384248327612e-10,3.495817785554529462e-10,1.500103665590021427e-10,3.549953189447926809e-10,1.992299793577894654e-10,3.170192418797746452e-10,2.023638530180730765e-10,2.247128941266623888e-10,1.491071365312531719e-10,3.028340288853909164e-10,3.714229607585409566e-10,3.366966428873739752e-10,3.312483413723721665e-10,3.655781937083844774e-10,2.501051196611673340e-10,4.422766343906002224e-10,2.104423771274078587e-10,4.892651124614885388e-10,2.485825061321240294e-10,3.197607886655289499e-10,3.356838250606412850e-10,2.600283995618586498e-10,3.199336806269526066e-10,2.789431066721836562e-10,2.325446053403633361e-10,2.976237701330447578e-10,4.048771821131820283e-10,2.766458553190410426e-10,2.958356234779447476e-10,2.362873157223481879e-10,2.032216029861199595e-10,3.168453686338734776e-10,1.522548036082924969e-10,2.627465436596968806e-10,2.577068963816613408e-10,2.719950126183605025e-10
3.909577753369380623e-05,2.421162080385625434e-05,1.478881123783459657e-05,8.647379316177945032e-06,5.516013146713481516e-06,3.518444323981701032e-06,2.084658279977450701e-06,1.345190870953046079e-06,8.197817492219084884e-07,4.795087297233446754e-07,2.607706360689304851e-07,1.198044830940704571e-07,2.660367688688109657e-08,-2.684791186700010589e-08,-6.051863368460587583e-08,-8.202075623862731836e-08,-9.469921209894606893e-08,-1.036543527448383189e-07,-1.077156323682141144e-07,-1.119296692281334226e-07,-1.129225586985270375e-07,-1.146965555874939641e-07,-1.156422213318348501e-07,-1.158278043556619086e-07,-1.152236742830442735e-07,-1.153439484872269571e-07,-1.159718279177160556e-07,-1.156621545646132332e-07,-1.161606671145755528e-07,-1.154521812328786876e-07,-1.159434329922429024e-07,-1.157235141621100707e-07,-1.155206724636521312e-07,-1.162540800256903925e-07,-1.156560035677296937e-07,-1.161706601323946238e-07,-1.161185723397815410e-07,-1.156144567091705714e-07,-1.159349424985866746e-07,-1.154401002435016159e-07,-1.154942683600891190e-07,-1.161322551698546128e-07,-1.162476376742380042e-07,-1.168799604077533085e-07,-1.160084108208213214e-07,-1.154019056036484485e-07,-1.167023097280029716e-07,-1.159374129964679161e-07,-1.165563648450034945e-07,-1.160473829265968327e-07,-1.160641103350846208e-07,-1.159533751849535250e-07,-1.158560491126049911e-07,-1.164409017070378713e-07,-1.159598446484781316e-07,-1.159983411631737210e-07,-1.160955476010869856e-07,-1.161585573009116135e-07,-1.159344352044204176e-07,-1.158693625056221629e-07,-1.156076391151556109e-07,-1.163277401313839465e-07,-1.164911542060583239e-07,-1.162077128239712493e-07,-1.158388102054924246e-07,-1.162424651976319066e-07,-1.158773795311781308e-07,-1.163829830003697648e-07,-1.159935134820752294e-07,-1.158090552593741303e-07,-1.160661019713964795e-07,-1.166558875372859252e-07,-1.156588485822254420e-07,-1.158500568452927046e-07,-1.162099263989646042e-07,-1.154756673783032223e-07,-1.161766452434060393e-07,-1.159354711116167609e-07,-1.159021291346443764e-07,-1.164268224475923433e-07
7.013804483883465887e-07,1.603810422691104195e-07,1.156437812617717466e-07,4.821802832959203185e-08,3.390348372745299915e-08,2.017428361859531822e-08,9.175189812392413349e-09,7.612250591964174686e-09,5.158503341163255732e-09,3.503906211376695742e-09,1.792837616753932687e-09,8.402714712220924236e-10,1.255013629707853901e-09,8.636976679223649621e-10,7.121724191618009887e-10,3.841298802669946999e-10,4.173271927470081764e-10,6.282815983031698943e-10,4.507853892039064791e-10,4.262477926942902408e-10,3.659873014845920330e-10,3.106624200429388593e-10,3.288863765731990606e-10,2.331299734250477443e-10,2.393072301474477254e-10,3.753885000571396937e-10,2.964204029885478419e-10,3.372846402400969670e-10,2.825470716303001934e-10,3.188750961503258086e-10,5.231176814129562702e-10,2.932785098453378276e-10,2.006508014312775896e-10,2.303983080493114219e-10,2.530913281250797828e-10,2.560376069456210919e-10,1.627580919118346434e-10,2.895337790190499934e-10,2.100052442941372588e-10,1.277921536311502080e-10,3.814100351480800431e-10,3.015748081514299469e-10,3.116356693102771248e-10,2.691875397800138282e-10,2.795910372506060101e-10,3.084606405860505830e-10,2.248999986742476923e-10,2.008604444303175423e-10,2.132128239958795110e-10,2.306791580098382184e-10,2.746777992850632971e-10,3.544130015663792907e-10,2.638141768124714526e-10,2.002702900107092195e-10,2.572467264116419345e-10,2.003481793008216269e-10,1.266445902164969882e-10,2.535541457368927900e-10,2.532378875747185474e-10,2.331202976759691811e-10,1.881630904183810905e-10,1.611934510707101094e-10,1.844788125693510312e-10,1.344422322306799407e-10,1.851927639055148826e-10,1.819772109031681958e-10,1.327426636850811077e-10,1.883651437348690775e-10,2.585022389021194006e-10,2.501092925343936318e-10,1.704538528005307054e-10,2.058415030714028818e-10,2.133419857488609927e-10,1.451976350188893785e-10,1.869210539848154069e-10,1.905894829865970406e-10,2.672811411828593763e-10,2.275483988052254277e-10,2.232829968966062184e-10,1.927611235636370152e-10
2.657232566537095461e-05,1.907850376386370907e-05,1.138185532096320008e-05,8.314431323766510376e-06,5.388187081683412832e-06,3.670452964686893639e-06,2.520318186926928420e-06,1.696178770662488420e-06,1.127585692171810883e-06,7.576949278129271485e-07,5.032494947838116528e-07,3.131291651122665283e-07,1.769264857311327852e-07,9.267571471346146008e-08,3.057171373970147362e-08,-1.196551006317565166e-08,-4.027459286166123666e-08,-6.093303578144863039e-08,-7.290650692771531072e-08,-8.126889349265865507e-08,-8.774712599810122209e-08,-9.045404524477844147e-08,-9.361965028575883497e-08,-9.553439733631951177e-08,-9.661817604599277914e-08,-9.756792038020782946e-08,-9.727922290628581861e-08,-9.739736358123627336e-08,-9.832981863647806228e-08,-9.755776792843623568e-08,-9.838526101212536699e-08,-9.881122328673653332e-08,-9.798799598818364131e-08,-9.823941590387405307e-08,-9.910093066073738704e-08,-9.895416589814692896e-08,-9.896629094144299542e-08,-9.827078247647054850e-08,-9.817363442278647545e-08,-9.861221511649930574e-08,-9.815183446141391657e-08,-9.840257849386688993e-08,-9.837431060518177804e-08,-9.838743426933631275e-08,-9.807649014916834016e-08,-9.857212245785534482e-08,-9.870826094285781404e-08,-9.848255995149734614e-08,-9.862781395774265295e-08,-9.837811459952758988e-08,-9.820671137370049174e-08,-9.888767065302004986e-08,-9.846072319246211000e-08,-9.818732764835408966e-08,-9.859607661790267613e-08,-9.865975083818283375e-08,-9.843454652899625755e-08,-9.850878803577694862e-08,-9.876250870444210836e-08,-9.903809596070495771e-08,-9.849514545906900681e-08,-9.815681388260452604e-08,-9.842457564205190352e-08,-9.862408112134879834e-08,-9.867335810681366161e-08,-9.847509438535005266e-08,-9.858173555740932127e-08,-9.839904333171973160e-08,-9.875543333035543144e-08,-9.873751239994232619e-08,-9.861343458210425241e-08,-9.840488069862472959e-08,-9.848942112780818719e-08,-9.817231649645206736e-08,-9.850317433990949220e-08,-9.871022723910855154e-08,-9.859147515875092994e-08,-9.842673427828251019e-08,-9.832873308355036789e-08,-9.884287153764953335e-08
3.713647447933167266e-07,1.331539322526391907e-07,5.202693399987109754e-08,4.897811417029907119e-08,3.514921550988223429e-08,1.316875737754101314e-08,1.011582177570865397e-08,7.305030036947689192e-09,5.466948287374214055e-09,4.008427376186463588e-09,1.970645745503333594e-09,2.406724578459679550e-09,1.521820825500344883e-09,7.764009181211826856e-10,1.062115017258562970e-09,5.337810911457418120e-10,4.651821352971432717e-10,5.062831078645703126e-10,2.800403080121641497e-10,3.962092563923903438e-10,2.235150472300157265e-10,2.708508541829769937e-10,3.576499162629306576e-10,2.853851818876936432e-10,3.436606505245663365e-10,3.994744837213751659e-10,1.529036542616277016e-10,2.294845998315911566e-10,1.773686565112592727e-10,3.125796705090436385e-10,3.304729723509050411e-10,3.058733329823995394e-10,2.478770718560569678e-10,2.924588794139462748e-10,1.530119043849818098e-10,2.793093199472093959e-10,1.615420539680828243e-10,2.410937709425062722e-10,2.581407836412041409e-10,1.713974989185030202e-10,2.315893372546257576e-10,2.529958311405574597e-10,2.205529868714056513e-10,2.404322221996308065e-10,2.687229395948288362e-10,2.751347324715718177e-10,1.775594108237156182e-10,2.280738470670998556e-10,2.365873839244148168e-10,2.489622085406254159e-10,1.821303959413635619e-10,2.057564826444599506e-10,1.895872958803362054e-10,2.161268943692625612e-10,2.319929432687648534e-10,2.263251006394273096e-10,1.568686930623519555e-10,1.122957504651392763e-10,1.455915810034413166e-10,1.744285933782448473e-10,1.368172609053344146e-10,1.403761236923765411e-10,1.138700361846274347e-10,1.699671312631377467e-10,1.782631512120083329e-10,2.572045108127944749e-10,2.590018392182760767e-10,1.344219319078858036e-10,1.604068889411108917e-10,1.763049504801893081e-10,2.625171724879888283e-10,1.741772560587984591e-10,1.673210345861784515e-10,1.250594276668243785e-10,1.252130589848370958e-10,2.104494066580777152e-10,2.409386368940863004e-10,1.552943842730972319e-10,1.280375056139120785e-10,1.724459516472441739e-10
